Company Name,Location,Datum,Status Rocket,Cost,Status Mission,Country,Year,Rocket,Satellite
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Sun Jul 22, 1962 09:21 UTC",StatusRetired,,Failure,USA,1962,Atlas-LV3 Agena-B,Mariner 1
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Sat Jul 21, 1962 00:56 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,FTV 1130
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Wed Jul 18, 1962 20:15 UTC",StatusRetired,,Success,USA,1962,Atlas-LV3 Agena-B,Samos 9
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Tue Jul 10, 1962 08:35 UTC",StatusRetired,,Success,USA,1962,Thor DM-19 Delta,Telstar 1
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Sat Jun 30, 1962 16:00 UTC",StatusRetired,,Success,Russia,1962,Cosmos-2I (63S1),Cosmos 6
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA","Thu Jun 28, 1962 01:09 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-D,FTV 1151
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Sat Jun 23, 1962 00:30 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,FTV 1129
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Tue Jun 19, 1962 12:19 UTC",StatusRetired,,Success,USA,1962,Thor DM-19 Delta,TIROS-5
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Mon Jun 18, 1962 20:20 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,FTV 2312
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Sun Jun 17, 1962 18:14 UTC",StatusRetired,,Success,USA,1962,Atlas-LV3 Agena-B,Samos 8
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Sat Jun 02, 1962 00:31 UTC",StatusRetired,,Success,USA,1962,Thor-DM18 Agena-A,FTV 1127 & Oscar 2
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 01, 1962 09:37 UTC",StatusRetired,,Failure,Kazakhstan,1962,Vostok-2,Zenit-2 n†­3
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA","Wed May 30, 1962 01:00 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,FTV 1128
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Mon May 28, 1962 03:00 UTC",StatusRetired,,Success,Russia,1962,Cosmos-2I (63S1),Cosmos 5
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Thu May 24, 1962 12:45 UTC",StatusRetired,,Success,USA,1962,Atlas-D Mercury,Aurora 7 (MA-7)
US Air Force,"SLC-5, Vandenberg AFB, California, USA","Thu May 24, 1962",StatusRetired,,Failure,USA,1962,Scout X-2M,DSAP-1 F1 (Program 35)
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Tue May 15, 1962 19:36 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,FTV 1126
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Thu May 10, 1962 12:06 UTC",StatusRetired,,Failure,USA,1962,Thor-DM21 Ablestar,ANNA 1A
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Tue May 08, 1962 19:49 UTC",StatusRetired,,Failure,USA,1962,Atlas-LV3C Centaur-A,AC-1 (Test Vehicle)
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Sun Apr 29, 1962 00:30 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,FTV 1125
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Thu Apr 26, 1962 18:56 UTC",StatusRetired,,Success,USA,1962,Atlas-LV3 Agena-B,Samos 7
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Thu Apr 26, 1962 18:00 UTC",StatusRetired,,Success,USA,1962,Thor DM-19 Delta,Ariel 1
NASA,"LA-3, Wallops Flight Facility, Virginia, USA","Thu Apr 26, 1962 10:49 UTC",StatusRetired,,Failure,USA,1962,Scout X-2,Solrad 4B
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Apr 26, 1962 10:02 UTC",StatusRetired,,Success,Kazakhstan,1962,Vostok,Cosmos 4
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Tue Apr 24, 1962 04:00 UTC",StatusRetired,,Success,Russia,1962,Cosmos-2I (63S1),Cosmos 3
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Mon Apr 23, 1962 20:50 UTC",StatusRetired,,Success,USA,1962,Atlas-LV3 Agena-B,Ranger 4
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Wed Apr 18, 1962 00:54 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,Discoverer 39
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Mon Apr 09, 1962 15:04 UTC",StatusRetired,,Success,USA,1962,Atlas-LV3 Agena-B,Midas 5
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Fri Apr 06, 1962 17:15 UTC",StatusRetired,,Success,Russia,1962,Cosmos-2I (63S1),Cosmos 2
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Fri Mar 16, 1962 11:59 UTC",StatusRetired,,Success,Russia,1962,Cosmos-2I (63S1),Cosmos 1
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Wed Mar 07, 1962 22:10 UTC",StatusRetired,,Success,USA,1962,Atlas-LV3 Agena-B,Samos 6
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Wed Mar 07, 1962 16:06 UTC",StatusRetired,,Success,USA,1962,Thor DM-19 Delta,OSO-1
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Tue Feb 27, 1962 19:39 UTC",StatusRetired,,Success,USA,1962,Thor DM-21 Agena-B,Discoverer 38
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Wed Feb 21, 1962 18:44 UTC",StatusRetired,,Partial Failure,USA,1962,Thor DM-21 Agena-B,FTV 2301
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Tue Feb 20, 1962 14:47 UTC",StatusRetired,,Success,USA,1962,Atlas-D Mercury,Friendship 7 (MA-6)
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Thu Feb 08, 1962 12:43 UTC",StatusRetired,,Success,USA,1962,Thor DM-19 Delta,TIROS-4
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Fri Jan 26, 1962 20:30 UTC",StatusRetired,,Partial Failure,USA,1962,Atlas-LV3 Agena-B,Ranger 3
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Wed Jan 24, 1962 09:30 UTC",StatusRetired,,Failure,USA,1962,Thor-DM21 Ablestar,LOFTI-2A & Others
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Sat Jan 13, 1962 21:41 UTC",StatusRetired,,Failure,USA,1962,Thor DM-21 Agena-B,Discoverer 37
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Fri Dec 22, 1961 19:12 UTC",StatusRetired,,Partial Failure,USA,1961,Atlas-LV3 Agena-B,Samos 5
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Thu Dec 21, 1961 12:30 UTC",StatusRetired,,Failure,Russia,1961,Cosmos-2I (63S1),DS-1 2
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Tue Dec 12, 1961 20:40 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 36 & Oscar 1
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Dec 11, 1961 09:39 UTC",StatusRetired,,Failure,Kazakhstan,1961,Vostok,Zenit-2 n†­1
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Wed Nov 29, 1961 15:08 UTC",StatusRetired,,Success,USA,1961,Atlas-D Mercury,Mercury-Atlas 5 (MA-5)
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Wed Nov 22, 1961 20:45 UTC",StatusRetired,,Failure,USA,1961,Atlas-LV3 Agena-B,Samos 4
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Sat Nov 18, 1961 08:12 UTC",StatusRetired,,Failure,USA,1961,Atlas-LV3 Agena-B,Ranger 2
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Wed Nov 15, 1961 22:26 UTC",StatusRetired,,Success,USA,1961,Thor-DM21 Ablestar,Transit 4B & TRAAC
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Wed Nov 15, 1961 21:23 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 35
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA","Sun Nov 05, 1961 20:00 UTC",StatusRetired,,Failure,USA,1961,Thor DM-21 Agena-B,Discoverer 34
NASA,"LC-18B, Cape Canaveral AFS, Florida, USA","Wed Nov 01, 1961 15:32 UTC",StatusRetired,,Failure,USA,1961,Blue Scout II,Mercury-Scout 1 (MS-1)
RVSN USSR,"Mayak-2, Kapustin Yar, Russia","Fri Oct 27, 1961 16:30 UTC",StatusRetired,,Failure,Russia,1961,Cosmos-2I (63S1),DS-1 1
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Mon Oct 23, 1961 19:23 UTC",StatusRetired,,Failure,USA,1961,Thor DM-21 Agena-B,Discoverer 33
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Sat Oct 21, 1961 13:53 UTC",StatusRetired,,Partial Failure,USA,1961,Atlas-LV3 Agena-B,Midas 4
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Fri Oct 13, 1961 19:22 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 32
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA","Sun Sep 17, 1961 21:00 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 31
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Wed Sep 13, 1961 14:04 UTC",StatusRetired,,Success,USA,1961,Atlas-D Mercury,Mercury-Atlas 4 (MA-4)
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Tue Sep 12, 1961 19:59 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 30
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Sat Sep 09, 1961 19:28 UTC",StatusRetired,,Failure,USA,1961,Atlas-LV3 Agena-B,Samos 3
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Wed Aug 30, 1961 20:00 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 29
NASA,"LA-3, Wallops Flight Facility, Virginia, USA","Fri Aug 25, 1961 18:29 UTC",StatusRetired,,Partial Failure,USA,1961,Scout X-1,Explorer 13
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Wed Aug 23, 1961 10:04 UTC",StatusRetired,,Failure,USA,1961,Atlas-LV3 Agena-B,Ranger 1
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Wed Aug 16, 1961 03:21 UTC",StatusRetired,,Success,USA,1961,Thor DM-19 Delta,Explorer 12
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Aug 06, 1961 06:00 UTC",StatusRetired,,Success,Kazakhstan,1961,Vostok,Vostok 2
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA","Fri Aug 04, 1961 00:01 UTC",StatusRetired,,Failure,USA,1961,Thor DM-21 Agena-B,Discoverer 28
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Fri Jul 21, 1961 22:35 UTC",StatusRetired,,Failure,USA,1961,Thor DM-21 Agena-B,Discoverer 27
NASA,"LC-5, Cape Canaveral AFS, Florida, USA","Fri Jul 21, 1961 12:36 UTC",StatusRetired,,Success,USA,1961,Mercury-Redstone,Liberty Bell 7 (MR-4)
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Wed Jul 12, 1961 15:11 UTC",StatusRetired,,Success,USA,1961,Atlas-LV3 Agena-B,Midas 3
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Wed Jul 12, 1961 10:25 UTC",StatusRetired,,Success,USA,1961,Thor DM-19 Delta,TIROS-3
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Fri Jul 07, 1961 23:29 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 26
NASA,"LA-3, Wallops Flight Facility, Virginia, USA","Fri Jun 30, 1961 17:09 UTC",StatusRetired,,Failure,USA,1961,Scout X-1,Explorer (S-55)
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Thu Jun 29, 1961 04:22 UTC",StatusRetired,,Success,USA,1961,Thor-DM21 Ablestar,"Transit 4A, Injun 1 & GRAB-3"
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA","Fri Jun 16, 1961 23:02 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 25
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Thu Jun 08, 1961 21:16 UTC",StatusRetired,,Failure,USA,1961,Thor DM-21 Agena-B,Discoverer 24
NASA,"LC-5, Cape Canaveral AFS, Florida, USA","Fri May 05, 1961 14:34 UTC",StatusRetired,,Success,USA,1961,Mercury-Redstone,Freedom 7 (MR-3)
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Tue Apr 25, 1961 16:15 UTC",StatusRetired,,Failure,USA,1961,Atlas-D Mercury,Mercury-Atlas 3 (MA-3)
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Apr 12, 1961 06:07 UTC",StatusRetired,,Success,Kazakhstan,1961,Vostok,Vostok 1
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Sat Apr 08, 1961 19:21 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 23
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Thu Mar 30, 1961 20:34 UTC",StatusRetired,,Failure,USA,1961,Thor DM-21 Agena-B,Discoverer 22
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Sat Mar 25, 1961 15:17 UTC",StatusRetired,,Success,USA,1961,Thor DM-19 Delta,Explorer 10
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Mar 25, 1961 05:54 UTC",StatusRetired,,Success,Kazakhstan,1961,Vostok,Korabl-Sputnik 5
NASA,"LC-5, Cape Canaveral AFS, Florida, USA","Fri Mar 24, 1961 17:30 UTC",StatusRetired,,Success,USA,1961,Mercury-Redstone,Mercury-Redstone BD (MR-BD)
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Mar 09, 1961 06:29 UTC",StatusRetired,,Success,Kazakhstan,1961,Vostok,Korabl-Sputnik 4
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Wed Feb 22, 1961 03:45 UTC",StatusRetired,,Success,USA,1961,Thor-DM21 Ablestar,Transit 3B & Lofti 1
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Tue Feb 21, 1961 14:12 UTC",StatusRetired,,Success,USA,1961,Atlas-D Mercury,Mercury-Atlas 2 (MA-2)
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Sat Feb 18, 1961 22:58 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 21
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Fri Feb 17, 1961 20:25 UTC",StatusRetired,,Success,USA,1961,Thor DM-21 Agena-B,Discoverer 20
NASA,"LA-3, Wallops Flight Facility, Virginia, USA","Thu Feb 16, 1961 13:05 UTC",StatusRetired,,Success,USA,1961,Scout X-1,Explorer 9 (S-56A)
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Feb 12, 1961 00:34 UTC",StatusRetired,,Success,Kazakhstan,1961,Molniya,Venera 1
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Feb 04, 1961 01:18 UTC",StatusRetired,,Failure,Kazakhstan,1961,Molniya,1VA n†­1 (Venera 1)
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Tue Jan 31, 1961 20:21 UTC",StatusRetired,,Success,USA,1961,Atlas-LV3 Agena-A,Samos 2
NASA,"LC-5, Cape Canaveral AFS, Florida, USA","Tue Jan 31, 1961 16:55 UTC",StatusRetired,,Success,USA,1961,Mercury-Redstone,Mercury-Redstone 2 (MR-2)
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Dec 22, 1960 07:45 UTC",StatusRetired,,Failure,Kazakhstan,1960,Vostok,1K n†­5 (Korabl-Sputnik 3)
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Tue Dec 20, 1960 20:32 UTC",StatusRetired,,Success,USA,1960,Thor DM-21 Agena-B,Discoverer 19
NASA,"LC-5, Cape Canaveral AFS, Florida, USA","Mon Dec 19, 1960 16:15 UTC",StatusRetired,,Success,USA,1960,Mercury-Redstone,Mercury-Redstone 1A (MR-1A)
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Thu Dec 15, 1960 09:10 UTC",StatusRetired,,Failure,USA,1960,Atlas-D Able,Pioneer P-31
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Wed Dec 07, 1960 20:20 UTC",StatusRetired,,Success,USA,1960,Thor DM-21 Agena-B,Discoverer 18
NASA,"LA-3, Wallops Flight Facility, Virginia, USA","Sun Dec 04, 1960 21:14 UTC",StatusRetired,,Failure,USA,1960,Scout X-1,Explorer (S-56)
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Dec 01, 1960 07:30 UTC",StatusRetired,,Success,Kazakhstan,1960,Vostok,Korabl-Sputnik 3
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Wed Nov 30, 1960 19:50 UTC",StatusRetired,,Failure,USA,1960,Thor-DM21 Ablestar,Transit 3A & GRAB-2
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Wed Nov 23, 1960 11:13 UTC",StatusRetired,,Success,USA,1960,Thor DM-19 Delta,TIROS-2
NASA,"LC-5, Cape Canaveral AFS, Florida, USA","Mon Nov 21, 1960 14:00 UTC",StatusRetired,,Failure,USA,1960,Mercury-Redstone,Mercury-Redstone 1 (MR-1)
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Sat Nov 12, 1960 20:43 UTC",StatusRetired,,Success,USA,1960,Thor DM-21 Agena-B,Discoverer 17
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Wed Oct 26, 1960 20:26 UTC",StatusRetired,,Failure,USA,1960,Thor DM-21 Agena-B,Discoverer 16
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 14, 1960 13:51 UTC",StatusRetired,,Failure,Kazakhstan,1960,Molniya,1M n†­2 (Marsnik 2)
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA","Tue Oct 11, 1960 20:33 UTC",StatusRetired,,Failure,USA,1960,Atlas-LV3 Agena-A,Samos 1
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Oct 10, 1960 14:27 UTC",StatusRetired,,Failure,Kazakhstan,1960,Molniya,1M n†­1 (Marsnik 1)
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Tue Oct 04, 1960 17:50 UTC",StatusRetired,,Success,USA,1960,Thor-DM21 Ablestar,Courier 1B
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Sun Sep 25, 1960 15:13 UTC",StatusRetired,,Failure,USA,1960,Atlas-D Able,Pioneer P-30
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Tue Sep 13, 1960 22:14 UTC",StatusRetired,,Success,USA,1960,Thor-DM18 Agena-A,Discoverer 15
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 19, 1960 08:44 UTC",StatusRetired,,Success,Kazakhstan,1960,Vostok,Korabl-Sputnik 2
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Thu Aug 18, 1960 19:58 UTC",StatusRetired,,Failure,USA,1960,Thor-DM21 Ablestar,Courier 1A
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Thu Aug 18, 1960 19:57 UTC",StatusRetired,,Success,USA,1960,Thor-DM18 Agena-A,Discoverer 14
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Fri Aug 12, 1960 09:39 UTC",StatusRetired,,Success,USA,1960,Thor DM-19 Delta,Echo 1A
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Wed Aug 10, 1960 20:37 UTC",StatusRetired,,Success,USA,1960,Thor-DM18 Agena-A,Discoverer 13
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Fri Jul 29, 1960 13:13 UTC",StatusRetired,,Failure,USA,1960,Atlas-D Mercury,Mercury-Atlas 1 (MA-1)
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Jul 28, 1960 09:31 UTC",StatusRetired,,Failure,Kazakhstan,1960,Vostok,1K n†­2 (Korabl-Sputnik 2)
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Wed Jun 29, 1960 22:00 UTC",StatusRetired,,Failure,USA,1960,Thor-DM18 Agena-A,Discoverer 12
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Wed Jun 22, 1960 05:54 UTC",StatusRetired,,Success,USA,1960,Thor-DM21 Ablestar,Transit 2A & GRAB-1
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Tue May 24, 1960 17:36 UTC",StatusRetired,,Success,USA,1960,Atlas-LV3 Agena-A,Midas 2
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun May 15, 1960 00:00 UTC",StatusRetired,,Success,Kazakhstan,1960,Vostok,Korabl-Sputnik 1
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Fri May 13, 1960 09:16 UTC",StatusRetired,,Failure,USA,1960,Thor DM-19 Delta,Echo 1
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Apr 16, 1960",StatusRetired,,Failure,Kazakhstan,1960,Vostok,E-3 n†­3 (Luna-3)
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Fri Apr 15, 1960 20:30 UTC",StatusRetired,,Success,USA,1960,Thor-DM18 Agena-A,Discoverer 11
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Apr 15, 1960 15:06 UTC",StatusRetired,,Failure,Kazakhstan,1960,Vostok,E-3 n†­2 (Luna-3)
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA","Wed Apr 13, 1960 12:02 UTC",StatusRetired,,Success,USA,1960,Thor-DM21 Ablestar,Transit 1B
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Fri Apr 01, 1960 11:40 UTC",StatusRetired,,Success,USA,1960,Thor DM-18 Able-II,TIROS-1
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Fri Mar 11, 1960 13:00 UTC",StatusRetired,,Success,USA,1960,Thor DM-18 Able-IV,Pioneer 5
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Fri Feb 26, 1960 17:25 UTC",StatusRetired,,Failure,USA,1960,Atlas-LV3 Agena-A,Midas 1
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Fri Feb 19, 1960 20:15 UTC",StatusRetired,,Failure,USA,1960,Thor-DM18 Agena-A,Discoverer 10
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Thu Feb 04, 1960 18:51 UTC",StatusRetired,,Failure,USA,1960,Thor-DM18 Agena-A,Discoverer 9
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Thu Nov 26, 1959 07:26 UTC",StatusRetired,,Failure,USA,1959,Atlas-D Able,Pioneer P-3
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Fri Nov 20, 1959 19:25 UTC",StatusRetired,,Failure,USA,1959,Thor-DM18 Agena-A,Discoverer 8
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Sat Nov 07, 1959 20:28 UTC",StatusRetired,,Success,USA,1959,Thor-DM18 Agena-A,Discoverer 7
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Oct 04, 1959 00:43 UTC",StatusRetired,,Success,Kazakhstan,1959,Vostok,Luna-3
US Navy,"LC-18A, Cape Canaveral AFS, Florida, USA","Fri Sep 18, 1959 05:20 UTC",StatusRetired,,Partial Failure,USA,1959,Vanguard,Vanguard 3
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Thu Sep 17, 1959 14:34 UTC",StatusRetired,,Failure,USA,1959,Thor DM-18 Able-II,Transit 1A
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Sep 12, 1959 06:39 UTC",StatusRetired,,Success,Kazakhstan,1959,Vostok,Luna-2
NASA,"LC-14, Cape Canaveral AFS, Florida, USA","Wed Sep 09, 1959 08:19 UTC",StatusRetired,,Partial Failure,USA,1959,Atlas-D Mercury,Big Joe 1
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Wed Aug 19, 1959 19:24 UTC",StatusRetired,,Success,USA,1959,Thor-DM18 Agena-A,Discoverer 6
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Thu Aug 13, 1959 19:00 UTC",StatusRetired,,Success,USA,1959,Thor-DM18 Agena-A,Discoverer 5
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA","Fri Aug 07, 1959 14:24 UTC",StatusRetired,,Success,USA,1959,Thor DM-18 Able-III,Explorer 6
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA","Thu Jun 25, 1959 22:47 UTC",StatusRetired,,Failure,USA,1959,Thor-DM18 Agena-A,Discoverer 4
US Navy,"LC-18A, Cape Canaveral AFS, Florida, USA","Mon Jun 22, 1959 20:16 UTC",StatusRetired,,Failure,USA,1959,Vanguard,Vanguard SLV-6
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Jun 18, 1959 08:08 UTC",StatusRetired,,Failure,Kazakhstan,1959,Vostok,E-1A n†­1 (Luna-2)
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Wed Jun 03, 1959 20:09 UTC",StatusRetired,,Failure,USA,1959,Thor-DM18 Agena-A,Discoverer 3
US Navy,"LC-18A, Cape Canaveral AFS, Florida, USA","Tue Apr 14, 1959 02:49 UTC",StatusRetired,,Failure,USA,1959,Vanguard,Vanguard SLV-5
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Mon Apr 13, 1959 21:18 UTC",StatusRetired,,Success,USA,1959,Thor-DM18 Agena-A,Discoverer 2
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA","Sat Feb 28, 1959 21:49 UTC",StatusRetired,,Failure,USA,1959,Thor-DM18 Agena-A,Discoverer 1
